first_name,last_name,price,price greater than 100
Deanna,Stephens,279.299191,True
David,Perry,208.4767683,True
Charles,Villegas,294.3213809,True
Sharon,Clark,14.74888816,False
Christina,Sanders,121.2337996,True
Jeffrey,Hinton,74.66513984,False
Gina,Harris,110.5970449,True
Alex,Tapia,51.34046716,False
Justin,White,155.1616194,True
Jacob,Woods,66.66082283,False
Rachel,Browning,136.8446649,True
Marissa,Jones,270.36997,True
Sean,Watson,118.7440833,True
Elijah,Roy,22.35989757,False
Stephanie,Oneal,237.3484083,True
Stephanie,Maldonado,204.1531272,True
Jay,Williams,79.94308127,False
Jeffery,Rodriguez,140.5724463,True
Margaret,Guzman,144.9516578,True
Lori,Willis,62.89859668,False
John Fernandez Jr.,,92.39138123,False
Christina,Valdez,34.79769663,False
Courtney,Simpson,206.6190208,True
Timothy,Martin,56.97751421,False
Kelly,Scott,193.5473188,True
Joseph,Ward,278.1452957,True
Brady,Gonzalez,89.04686427,False
Linda,Mcdonald,72.98192728,False
Donna,Yates,185.7064263,True
Kimberly,Hopkins,32.99371036,False
Aaron,Keith,93.45217678,False
Nicholas,Cook,239.5443331,True
Erica,Gonzales,256.3869829,True
Brian,Rodriguez,254.0780035,True
Melissa,Schultz,213.8497013,True
Nancy,Williams,106.037426,True
Kathryn,Barrera,144.2003993,True
William,King,114.532112,True
Kristen,Martin,184.1094951,True
Christopher,Lester,254.1517749,True
Kathleen,Robinson,53.27806013,False
Katherine,Ward,203.2804999,True
Angelica,Delgado,130.5978877,True
Stephanie,Robertson,64.64383194,False
William,Burke,46.83880636,False
Michele,Hurley,253.7627973,True
Ashley,Rogers,29.59477039,False
Jennifer,Kim,38.39507814,False
Corey,Roth,280.8129961,True
Rickey,Hill,123.5201579,True
Erika,Stewart,150.8065512,True
Gabriella,Conner,21.78225763,False
Madison,Owen,286.0425507,True
Alicia,Kaufman,90.03073312,False
Gregory,Allen,248.5457791,True
Emma,Morse,161.2727113,True
Alicia,Dean,120.5429815,True
Christina,Johnson,96.86483873,False
Emily,Acevedo,51.02606455,False
Valerie Boyd PhD,,39.18119887,False
Harold,Lucero,290.114557,True
Sabrina,Marshall,109.3913936,True
Jimmy,Hall,193.2981341,True
Trevor,Daniels,59.86150113,False
Kelli,Wells,94.14928468,False
Amanda,Gay,27.71402088,False
Lindsay,Barnett,92.90006917,False
Gregory Jones MD,,221.9075644,True
Gary,Murphy,6.925016621,False
Ashley,Marsh,100.2987897,True
Nathan,Archer,45.596339,False
Michael,Jones,234.5304102,True
Diane,Herrera,216.0941981,True
Andrew,Gibson,51.91337241,False
Tyler Morris MD,,160.4872869,True
Cassandra,Lewis,170.1509277,True
Ian,Deleon,137.4098537,True
Calvin,Mcgrath,176.1841431,True
Michael,Kline,221.2673216,True
Stephanie,Lee,256.0171685,True
Jay,Merritt,287.8232441,True
Katherine,Patrick,259.2662024,True
David,Mckinney,232.124171,True
Darren,Hale,159.9087016,True
Jonathan,Smith,137.9981241,True
Joseph,Acosta,268.919015,True
Samantha,Miller,132.4433896,True
John,Frazier,162.3474993,True
Eric,Mejia,153.2003299,True
Joshua,Rodriguez,71.62611223,False
Lisa,Ramirez,79.92352777,False
Larry,Cox,282.2574802,True
Renee,Oneal,290.2166083,True
Bryan,Espinoza,167.9777676,True
Christina,Suarez,45.91810137,False
Brandi,Flores,171.6510105,True
Jackie,Bates,68.06023599,False
Darrell,White,23.19444255,False
James,Johnson,78.20993349,False
Kelly,Wood,149.862952,True
Lisa,Schultz,153.5860474,True
James,Rodriguez,167.9065608,True
Jessica,Hughes,207.030828,True
Kimberly,Reid,231.3275721,True
William,Young,289.4820718,True
Robert,Zuniga,145.7691688,True
Caroline,Rodriguez,157.9392296,True
Robert,Ortega,93.61018537,False
Monique,Sharp,107.8493566,True
Antonio,Smith,223.1197521,True
Patricia,Flynn,13.75673285,False
Teresa,Ruiz,278.5939761,True
Madison,Mejia,179.6202428,True
Lindsey,Santos,173.4378859,True
Savannah,Smith,77.74762702,False
Kimberly,Roberts,100.4383016,True
David,Dominguez,48.63244885,False
Brittany,Joyce,259.9716349,True
Diana,Bryant,208.5949497,True
James,Bailey,116.107083,True
Mary,Perry,79.34102267,False
Sarah,Baker,68.36279828,False
Teresa,Rios,110.0041419,True
Marcus,Wilson,284.020802,True
Rodney,Hansen,72.95190219,False
Crystal,Jones,231.171674,True
Frank,Gonzalez,78.9251024,False
Billy,Mcneil,270.4543387,True
Sabrina,Carter,37.81203563,False
Lisa,Smith,116.015239,True
Daniel,Gutierrez,177.7281493,True
Jennifer,Johnson,248.5666653,True
Tammy,Harris,292.5367815,True
Aaron,Brown,286.970944,True
Dominique,Reynolds,35.33069889,False
Brad,Shaw,77.22657145,False
Jennifer,Marks,214.1225675,True
Sara,Scott,63.33845737,False
Richard,Walker,10.26357238,False
Justin,Williams,98.36518333,False
Richard,White,246.0778952,True
Amber,Haynes,92.71470824,False
Dale,Cunningham,185.2340192,True
Gina,Anderson,180.9704856,True
Amber,Gonzalez,104.2042807,True
Kathleen,Flynn,225.2048309,True
Brian,Contreras,133.7247424,True
Brittney,Cannon,237.0273387,True
Penny,Smith,119.7774211,True
Tanya,Barajas,154.115135,True
Valerie,Thompson,181.9900267,True
Ashley,Frost,55.18371181,False
Sean,Deleon,281.0247667,True
Samantha,Rasmussen,167.5538871,True
Gary,Hicks,268.5825967,True
David,Walker,122.1682647,True
Mary,Preston,120.0993495,True
Kelly,Key,275.1606173,True
Tracy,Preston,214.1876986,True
Erica,Weber,28.0296417,False
Amanda,Campbell,179.5773151,True
Tiffany,Keller,55.7058622,False
Pamela,Marshall,103.1498794,True
Dawn,Miranda,66.16407449,False
Anna,Butler,57.16781141,False
Christopher,Martin,16.54291044,False
Vincent,Martin,169.3623968,True
Mason,George,258.5268771,True
Marissa,Avery,275.7309335,True
Maurice,Morgan,257.1985604,True
Sonia,Lopez,207.2481926,True
Mark,Richards,187.8888075,True
Norma,Smith,243.070089,True
Brandy,Villanueva,210.421182,True
David,Stevens,217.3939597,True
Alexis,Kim,273.4334913,True
Roy,Russo,149.82268,True
Tony,Crawford,109.7616456,True
Carolyn,Richardson,100.4691933,True
Alan,Reyes,6.140652941,False
Courtney,Jensen,142.1727598,True
Randy,Sullivan,75.73432253,False
Ryan,Love,148.0630009,True
Kathy,Valenzuela,173.5408457,True
Erica,Pruitt,212.5520785,True
Natalie,Flores,47.71141376,False
Eileen,Thomas,34.08037038,False
Kimberly,Thompson,231.9040724,True
Suzanne,Hernandez,106.889458,True
William,Hopkins,115.8133347,True
Martin,Compton,86.43104415,False
Eric,Hicks,144.1125724,True
Madeline,Preston,277.7087797,True
Mary,Carroll,283.9518427,True
Holly,Skinner,119.6838428,True
Lawrence,Jones,6.607550303,False
Tina,Norton,184.8126069,True
April,Jones,43.87704629,False
Jessica,Gutierrez,168.4927971,True
Hayley,Gibson,10.51878784,False
Jessica,Riggs,120.5747683,True
Denise,Peterson,162.2819289,True
Jerry,Brown,268.8242106,True
Margaret,Frazier,254.8209469,True
Ricky,Johnson,100.2511703,True
Mrs. Sara Romero,,3.931396765,False
Samuel,Reynolds,1.321601458,False
Andrew,Foley,110.3610057,True
Anthony,Gross,104.4300506,True
Lee,Barker,216.3364217,True
Amanda,Li,258.3560628,True
Stephanie,Davis,246.1360667,True
Don Rose MD,,185.0807171,True
Bradley,Gibson,44.37564058,False
Heidi,Ortiz,72.5676395,False
Malik,Clark,172.803059,True
Nicole Henderson DVM,,188.4701057,True
Katie,Merritt,93.32190104,False
Michelle,Hall,235.5891307,True
Amanda,Martinez,109.8451354,True
Kenneth,Cortez,43.35799481,False
Cindy,Lin,191.9161242,True
Christopher,Lucas,149.0145447,True
Veronica,Sloan,122.0150809,True
Duane,Alvarez,206.1329996,True
James,Lee,241.7417132,True
Christopher,Meza,155.0057081,True
Nathaniel,Miller,244.6580051,True
Tracy,Brown,90.74709889,False
Mariah,Cervantes,52.08510319,False
Joshua,Jones,293.8213216,True
Brenda,Jones,264.2708843,True
Jennifer,Booker,12.02511321,False
Seth,Castaneda,10.92646812,False
Rachel,Kennedy,161.6721103,True
Susan,Smith,2.813093506,False
Jordan,Barnes,71.62466448,False
Brenda,Turner,288.0150336,True
James,Stanley,83.01264324,False
Matthew,Brown,24.27117954,False
Christian,Little,42.7509127,False
Thomas,Valenzuela,140.6010983,True
Philip,Hughes,265.8403027,True
Gary,Curry,276.4037536,True
Andrea,Morrison,268.3671771,True
Norma,Jenkins,257.8816286,True
Jill,Ortiz,168.3387905,True
Jessica,Howell,55.09699628,False
James,Henderson,163.5006988,True
Nicholas,Thomas,204.0773565,True
Stephanie,White,166.833234,True
Christopher,Greene,36.14365972,False
James,Palmer,118.0771682,True
Christine,Cantrell,211.4962787,True
Christopher,Lopez,17.11683357,False
Sandra,Cook,67.45307209,False
Pedro,Dunn,116.3981006,True
Cassandra,Gallagher,82.99376863,False
Daniel,Guzman,202.3914416,True
Michael,Hunt,19.63313083,False
Leslie,Preston,232.9674767,True
Crystal,Valdez,36.96034311,False
Luis,Saunders,136.6896047,True
Samantha,Golden,18.25944943,False
Brian,Woods,207.7238054,True
Jay,Parker,53.42922382,False
Janet,Fleming,160.5078275,True
Lance,Williams,2.170543081,False
Rebecca,Brooks,228.4791343,True
Sara,Oliver,208.4079644,True
Megan,Hickman,165.1104102,True
Raymond,Davis,217.32736,True
Krystal,Miller,219.3866908,True
Brian,Christian,197.1047485,True
Stephen,Doyle,75.62902184,False
Carl,Taylor,271.8752715,True
Kathleen,Peterson,279.1604721,True
Teresa,Mcintosh,204.471543,True
Ashley,Hill,221.4989596,True
Andrew,Jacobs,226.5094836,True
Jeffery,Turner,172.146738,True
Christian,Peterson,229.5509836,True
Jason,Burgess,288.1309467,True
Crystal,Herrera,95.15394812,False
Brenda,Dean,252.0255026,True
Kathleen,Allen,148.1759137,True
Julie,Suarez,126.6045221,True
William,Lee,219.7081508,True
Paige,Sanders,14.77249308,False
Devin,Bates,152.2274338,True
Patricia,Olsen,110.1679882,True
Becky,Hernandez,222.2333333,True
Marie,Lamb,40.27252313,False
Nathan,Flores,101.8936459,True
Brandon,Gonzalez,60.52303081,False
John,Henderson,248.4076042,True
Samuel,Bell,92.53696137,False
Chase,Reed,71.9476409,False
Timothy,Nichols,227.970889,True
Mitchell,Owen,153.7919479,True
Amy,Baker,36.80578714,False
Duane,Gomez,244.0834338,True
Ashley,Caldwell,130.8171695,True
Maria,Hampton,288.5692027,True
Kathy,Schneider,42.12818501,False
Christopher,Johnson,160.177871,True
Alison,Rojas,294.6816429,True
Susan,Valdez,60.26333489,False
David,Frank,163.051206,True
Jason,Conway,139.2688476,True
Nathan,Reid,233.0631577,True
Amy,Klein,35.59591008,False
Victoria,Johnson,46.62876129,False
Sara,Adams,124.1548865,True
Charles,Reid,63.79578805,False
Angela,Davis,266.9483443,True
Brittany,Nicholson,39.77148045,False
William,Dunn,225.412815,True
Jon,James,11.05366645,False
Heather,Boyle,234.2114192,True
Martin,Robinson,45.61899672,False
Lindsay,Brewer,152.2561172,True
Christopher,Mitchell,122.2296097,True
Renee,Martin,103.8007634,True
Nathaniel,Kelly,278.6711932,True
Jesus,Martinez,1.741610191,False
Mark,Kim,260.9460802,True
Kimberly,Mccullough,175.7063953,True
Kevin,Richardson,233.3962134,True
Kim,Kramer,159.7285379,True
Shelly,Warren,223.9957527,True
Keith,Parker,165.2856722,True
Rebecca,Pearson,34.08557462,False
Thomas,Turner,102.5115671,True
Ernest,Blake,279.7736437,True
Kimberly,Aguilar,254.503909,True
Parker Chandler DDS,,105.0988489,True
Patricia,Jordan,293.1542586,True
Edward,Pearson,186.5174652,True
Thomas,Guzman,35.01257377,False
Christina,Lewis,276.7217628,True
Nicole,Green,173.7777278,True
Sandra,Ayers,203.8614101,True
Kimberly,Gould,116.9645689,True
Cory,Johnson,290.1908301,True
Lisa,Butler,33.22539775,False
Stephanie,Gomez,134.8962191,True
Dennis,Figueroa,293.5063554,True
Michelle,Spencer,296.9458364,True
Austin,Zuniga,189.9701356,True
Sarah,Mora,152.0602036,True
David,Brown,222.4466494,True
Regina,Smith,104.488275,True
John,Gardner,90.71613517,False
Melissa,Levy,101.5050273,True
Brandon,Powell,12.1046252,False
Vanessa,Alvarez,160.5638252,True
Michael,Wu,26.41273072,False
Jenny,Fox,289.1982327,True
Elizabeth,Cole,111.4431733,True
Justin,Holmes,279.0448103,True
Steve,Carey,266.7866531,True
Ryan,Miller,240.0594432,True
Alvin,Blair,212.2618704,True
John,Pearson,106.2357684,True
Marcus,Mejia,164.1050274,True
Antonio,Simon,103.8962515,True
Maria,Mccall,244.0777072,True
Linda,Robinson,33.16893391,False
Emily,Rodriguez,124.8103967,True
Samantha,Morrison,68.09438499,False
Johnny,Clark,11.42250221,False
Brandon,Hanson,129.2842923,True
Dana,Mcclain,127.6452244,True
Christine,Ramos,94.47688435,False
Lisa Holloway MD,,220.8854738,True
Melissa,Gibson,166.7242068,True
Michael,Fernandez,200.3551632,True
Karen,Woods,153.6317697,True
Kimberly,Stone,235.9922733,True
Alexander,Cook,214.5809698,True
Adam,Jones,66.05270665,False
Michelle,Hale,160.332909,True
Dawn,Perez,221.7845339,True
Michael,Smith,269.7764571,True
Pamela,Willis,258.6407833,True
Tracy,Coleman,65.24906648,False
Amanda,Jones,61.84863952,False
Alexis,Bradford,184.4562198,True
Eric,Elliott,272.0600434,True
Richard,Tucker,2.106609758,False
Elizabeth,Andersen,7.886266805,False
Rhonda,White,221.1733665,True
Annette,Kaufman,200.003827,True
Kenneth,Brown,260.5486352,True
Joshua,Brown,151.7365522,True
Monique,Thompson,229.1693307,True
Tammy,Anderson,246.6641717,True
Robert,Foster,23.9205959,False
Destiny,Lutz,93.7962228,False
Phillip,White,252.4260402,True
Jeffrey,Reeves,237.8640463,True
Michelle,Dodson,25.13036482,False
Brandy,Allen,141.1964105,True
Stephanie,Decker,188.2798449,True
Deborah,Carter,157.0933645,True
Donna,Lloyd,129.2668984,True
Jason,Brown,179.5356747,True
Michelle,Keller,255.2075003,True
Loretta,Haynes,26.40453589,False
Ryan,Vaughn,174.7084888,True
Dan,Smith,33.04343359,False
Alex,Brown,231.2045332,True
Ethan,Lee,22.86368908,False
Jose,Martinez,72.80481604,False
Stacey,Yates,196.3324196,True
Alejandra,Strickland,238.5211626,True
Paula,Gregory,63.86627777,False
Joseph,Lozano,288.2552215,True
Dean,Thomas,291.9138486,True
Sue,Lee,229.6867408,True
Anna,Long,282.5645113,True
Madison,Richardson,231.6005976,True
Kelly,Buchanan,190.7070828,True
Robert,Brown,216.259389,True
Felicia,Sawyer,137.9030061,True
Julian,Edwards,150.3449245,True
David,Salazar,77.45842821,False
Annette,Watson,76.7825944,False
Joshua,Williams,177.5164745,True
Daniel,Yoder,119.2342859,True
Daniel,Nelson,98.27456386,False
Gary,White,271.019816,True
Jason,Campbell,273.3106244,True
Elizabeth,Watson,86.42236772,False
Kenneth,Wright,182.4366238,True
Robert,Perez,239.5851297,True
David,Clark,23.0325238,False
Beverly,Leon,106.1063763,True
Robert,Wright,50.0234143,False
James,Thomas,86.77348735,False
Derrick,Wells,181.4218065,True
Devin,Neal,86.96007678,False
Linda,Baker,147.1263919,True
Amanda,Ray,137.8128328,True
Bruce,Williams,71.30022792,False
Amy,Castillo,249.5469844,True
Kyle,Turner,161.1618002,True
Steven,Mason,111.8827068,True
Kimberly,Kelly,240.4231917,True
Melissa,Ellis,98.58946201,False
Kelli,Olson,237.5734494,True
Mark,Mcmillan,214.1569316,True
Erin,Bautista,77.6242888,False
Joseph,Holt,84.95214506,False
Dean,Foster,275.7451504,True
Luis,Smith,232.2317515,True
Nicholas,Hughes,119.2977956,True
Alexis,Marshall,135.4593376,True
Nathan,Jones,156.5333442,True
Debra,Jordan,96.86625469,False
Billy,Rose,13.66865285,False
Amber,Stephens,288.2365496,True
Sandra Williamson DDS,,58.32246701,False
Mikayla,Wiggins,171.0312758,True
Wesley,Lowery,71.51598238,False
Brandon,Cruz,268.4069694,True
Tracy,York,133.9126496,True
Jessica,Adams,169.2223021,True
Diana,Flores,140.9103144,True
Anthony,Brooks,56.34749333,False
Joan,Cruz,153.9731859,True
Lauren,Ray,235.5282522,True
Becky,Reid,222.1800929,True
Robert,Fisher,174.6666517,True
Christopher,Clark,206.7775415,True
Leah,Palmer,82.10118057,False
Erin,Campbell,223.7648021,True
Michael,Smith,190.5819912,True
Carolyn,Gonzalez,35.19868853,False
Evan,Jackson,250.4831534,True
Corey,Mitchell,229.272452,True
Wesley,Shaw,78.19470358,False
Angela,Lopez,123.473429,True
Mariah,Jones,7.586662029,False
Melissa,Yates,191.7388305,True
Pamela,Boyd,42.57642339,False
Chad Hill MD,,237.3886818,True
Dalton,Marshall,44.79388508,False
Megan,Davis,185.4160533,True
Jay,Hunt,11.93981724,False
Craig,Brady,114.0308021,True
James,Cooper,162.9563775,True
Timothy,Cabrera,246.8016085,True
Jeremy,Lewis,3.085548783,False
Justin,Kemp,238.3356701,True
Sean,Roach,288.9094841,True
Jeffery,Steele,116.5865443,True
Albert,Sellers,70.52448058,False
Jennifer,Snyder,252.1510533,True
John,Scott,54.0948882,False
Gabrielle Brown DVM,,125.2778312,True
Devon,Ramsey,151.3679071,True
Linda,Palmer,259.9650837,True
Laura,Vargas,19.47538112,False
Felicia,Stewart,271.3900354,True
Jennifer,Garza,288.0417712,True
Antonio,Lewis,26.06155907,False
Andrew,Nielsen,249.5687264,True
Lindsay,Carpenter,84.75981129,False
Chris,Stewart,75.24103915,False
Robert,Moore,263.4141129,True
Timothy,Ray,141.8626914,True
Scott,Day,198.0654936,True
Nathaniel,Armstrong,20.87450709,False
Amanda,Brown,212.9058973,True
Larry,Wilson,182.0331257,True
Joshua,Thompson,69.44828294,False
Kim,Howell,36.96354785,False
Kristin,Lindsey,64.39004043,False
Erin,Flowers,193.6398263,True
Samuel,Anderson,262.2680717,True
Jennifer Burke DDS,,274.3026974,True
Kelly,Douglas,34.36564262,False
Nancy,Marshall,267.3828578,True
Jorge,Johnson,116.1714636,True
Amy,French,165.8016929,True
Virginia Chambers DDS,,89.89633639,False
Mary,Pollard,158.0790313,True
Edward,Norris,26.97375079,False
Deborah,Bailey,234.6758898,True
Jennifer,Jones,165.0022525,True
Sonya,Griffith,138.6171528,True
Patrick,Gallagher,104.1610535,True
Jonathan,Miller,98.37584933,False
Heather,Ballard,284.5814233,True
Andre,Manning,194.9905545,True
Ashley,Soto,79.2445099,False
Elizabeth,Clark,269.4168408,True
Patricia,Young,130.6553075,True
Marisa,Campbell,84.44272785,False
Timothy,Davis,171.1168554,True
Mitchell,Ibarra,161.7834286,True
Chelsea,Chen,36.22563908,False
Paul,Taylor,69.55631424,False
Henry,Roach,1.959007179,False
Thomas,Mcclain,299.1307739,True
Dennis,Williams,275.2683661,True
Paul,Stein,102.8911782,True
Susan,Christensen,37.48220654,False
Crystal,Brown,16.57201119,False
Crystal,Lowe,144.5014692,True
Brian,Baker,74.18584275,False
Molly,Fischer,10.65318304,False
Karen,Morton,126.9280583,True
Mark,Green,123.1451656,True
Karen,Davis,108.2090437,True
Joanna,Figueroa,187.2572904,True
Paula,Barker,102.0455125,True
Adam,White,23.99088409,False
Melinda,Fitzpatrick,295.4867362,True
Joseph,Perry,81.57617561,False
Victoria,Moore,228.8735816,True
Heather,Herman,61.0629953,False
Timothy,Clark,146.9213215,True
Nathaniel,Wells,20.65123885,False
Cindy,Pitts,60.39039483,False
Travis,Johnson,98.5076599,False
Nichole,Townsend,245.1680542,True
Jessica,Allen,137.7334625,True
Charles,Wright,99.76504328,False
Laura,Lopez,7.703221405,False
Julie,Castillo,211.5372125,True
Robert,Young,267.4230523,True
Randy,Bauer,54.47848217,False
Joel,Webb,254.011257,True
Christopher,Bright,229.0627694,True
Maria,Reyes,245.7685786,True
Christopher,Larson,255.8959554,True
Evan,Richardson,199.7802439,True
Brittany,Salinas,106.0009251,True
Theodore,Schultz,66.3966506,False
Allen,Hall,248.783453,True
Mark,Bailey,146.1999589,True
Ashley,Barton,184.837686,True
Melissa,Reid,164.9964809,True
Kevin,Frazier,188.9327571,True
Jacqueline,Russell,182.9477248,True
Jeremy,Davidson,238.4692929,True
Vincent,Taylor,19.99434316,False
Daniel,Alexander,257.703959,True
Katherine,Brooks,16.25110869,False
Donna,Malone,263.6211952,True
Sarah,Carlson,155.112039,True
Stephen,Stafford,86.76268915,False
Molly,Grant,114.8491929,True
Vanessa,Chase,7.770786949,False
Katrina,Miller,247.2659961,True
Karen,Hancock,282.6177794,True
Raymond,Brooks,204.8726848,True
Amanda,Reynolds,90.21503715,False
Sandra,Marquez,138.1701187,True
Eric,Gregory,24.92979482,False
Mary,Allen,255.2531379,True
Michael,Santos,193.4995193,True
Ronnie,Ali,229.6159426,True
Jeff,Wilson,114.6760877,True
John,Richardson,207.195461,True
Reginald,Barnes,46.8780625,False
Joseph,Beasley,298.3722237,True
Kyle,Brown,106.8841519,True
Ruth,Ballard,299.9455478,True
Michael,Bradley,203.917107,True
Derek,Sandoval,143.0956665,True
Kayla,Brown,123.1057042,True
Rodney,Harrison,118.4162955,True
Whitney,Sims,284.5855067,True
Carly,Wagner,212.8393181,True
Brett,House,193.7238018,True
Robert,Weaver,109.6290182,True
Steve,Gonzalez,146.1933084,True
David,Fisher,290.1779819,True
Leonard,King,24.0939262,False
Beth,Martinez,23.52767675,False
Elizabeth,Lewis,173.6053214,True
Nicole,Small,159.8582487,True
Anthony,Cline,250.2882021,True
Spencer,Ware,159.5202685,True
Willie,Erickson,116.3402762,True
Brent,Moore,155.6385418,True
Maria,Hunt,285.7458256,True
Robert,Howard,174.4724454,True
Katherine,Smith,96.91551318,False
Mrs. Andrea Meza,,143.0006511,True
Nathan,Crane,83.56558574,False
 Douglas Delgado DDS,,85.5223837,False
Mariah,Garrison,192.7734629,True
Dennis,Perez,138.2202857,True
Veronica,Berry,248.7978665,True
Kristine,Holland,248.5495161,True
Daniel,Nguyen,282.2088346,True
Kelly,Gregory,159.7472068,True
Shawn,Brown,181.3796777,True
Danielle,George,274.2446679,True
Tiffany,Brown,276.1991426,True
Alice,Freeman,137.1583738,True
Daniel,Brown,112.7636937,True
Jessica,Hopkins,122.3518376,True
April,Bryant,266.6719848,True
Christopher,Miller,158.2431072,True
Duane,Smith,195.3278749,True
Madeline,Sandoval,121.1743498,True
Victoria,Kirk,3.666987419,False
Paul,Davis,252.5040028,True
Robert,Dickerson,11.98827381,False
Kevin Lambert Jr.,,4.531036969,False
Sheila,Morton,170.343201,True
Leonard,Martinez,93.22430955,False
Melanie,Dennis,209.669112,True
Melissa,Cline,107.4820325,True
Timothy,Williams,258.0104815,True
Kimberly,Anderson,87.97839743,False
Sarah,Simmons,244.2757279,True
Michael,Bryan,233.2848903,True
Peter Lopez DVM,,140.0412394,True
Philip,Oliver,21.30464474,False
Sara,Hodges,277.3543759,True
Richard,Hicks,73.36766831,False
Michael,Brown,37.87051913,False
Destiny,Roy,223.4763302,True
Kimberly,Baker,80.46348769,False
Jamie,Higgins,69.03028233,False
Preston Ferguson III,,221.4249566,True
Rachel,Montgomery,29.08534279,False
Rebecca,Walls,215.2717793,True
Matthew,Collins,238.6680373,True
Thomas,Forbes,72.71031133,False
Caitlin,Shelton,220.3252086,True
Robert,Stephens,3.606464206,False
Jennifer,Lin,192.9587531,True
Diana,Carney,97.78448666,False
Kevin,Mayo,51.803837,False
Nicholas,West,16.2045173,False
Mitchell,Kelley,13.07861103,False
Andre,Boyd,253.5211663,True
James,Knight,22.56984826,False
Andrew,Lee,70.51262949,False
David Clay MD,,236.9824129,True
Craig,Mitchell,166.2891034,True
Jennifer,Evans,2.977011972,False
Scott,Schroeder,236.1997291,True
Kathleen Gallagher DVM,,291.677987,True
Benjamin,Davis,51.11857044,False
Luis,Mathis,299.1938817,True
Rachel,Thomas,161.3312866,True
Erin,Henry,11.73608077,False
Daniel,Chen,254.1665472,True
Katie,Parker,13.94906194,False
Melissa,Robinson,205.8781089,True
Samuel,Dalton,14.08357426,False
Nicole,Jones,51.59257197,False
James,Baker,170.9273169,True
Amanda,Hopkins,200.6433574,True
Eric,Rodriguez,103.935463,True
Rebecca Gallagher MD,,221.5435451,True
Paul,Daniels,232.54837,True
Stephanie,Green,2.663967786,False
Beth,Stone,35.23893288,False
Paul,King,188.565175,True
Lauren,Kelly,13.00123524,False
Laura,Pierce,16.16340439,False
Heather,Bennett,255.1741149,True
Joshua,King,107.3590127,True
Jasmine,Flores,289.7696566,True
Sarah,Chandler,55.24485998,False
Denise,Miller,158.8641339,True
Randy,Moyer,125.9683245,True
Megan,Perry,287.0921961,True
David,Weber,140.9446241,True
Michael,Hoffman,145.2717633,True
Amy,Townsend,217.5922091,True
Martin,Larson,171.9356768,True
Savannah,Hampton,245.2155175,True
Amanda,Chavez,4.068803173,False
Tina,Campos,292.1002,True
Crystal,Blake,227.6330391,True
Beth,Morales,229.9794474,True
Mark,Johnson,177.5476557,True
Emily,Kramer,249.9598475,True
Scott,Jackson,200.6486534,True
Kayla,Stanley,39.11623892,False
Heather,Combs,75.68140908,False
Samantha,Watson,209.2371767,True
John,Taylor,162.383985,True
Kristen,Waller,203.3026259,True
Robert,Chang,59.64579395,False
Elizabeth,Berry,48.18828909,False
Leslie,Estes,160.479494,True
Joseph,Wilson,265.8405526,True
Austin,Ramirez,212.7036289,True
Amanda,Evans,148.0328505,True
Stephanie,Martinez,167.4969941,True
Trevor,Valenzuela,233.3832548,True
Jaime,Perez,142.8424681,True
Randy,Stone,126.8086391,True
Elizabeth,Delgado,287.0605845,True
Anthony,Scott,103.2864364,True
Cody,Johnson,170.0586264,True
Bryan,Hall,260.9082222,True
Sergio,Day,276.6420591,True
Nicole,Wiggins,65.95568043,False
Kathleen,Turner,262.1049741,True
Joshua,Holland,299.5158411,True
Jessica,Miller,124.4215151,True
Alex,Moore,142.418239,True
Julie,Boyd,39.18863723,False
Tara,Barnes,128.8918058,True
Heather,Brown,186.7113016,True
Michelle Gutierrez PhD,,46.66502067,False
Tiffany,Brown,45.12432917,False
Alicia,Todd,205.8706229,True
Annette,Morris,17.24911997,False
Lindsey,Hines,117.8079689,True
Logan,Watkins,52.1715902,False
John,Harmon,154.808761,True
Alexis,Williams,223.4977047,True
Andrea,Oliver,115.6428501,True
Darrell,Smith,57.00665127,False
Patrick,Hendrix,9.994643513,False
Matthew,Bruce,257.3743579,True
Steven,Ortiz,227.2720735,True
Jimmy,Navarro,164.9602355,True
Anthony,Friedman,17.753192,False
Michael,Barrett,39.21052339,False
Catherine,Taylor,55.50357069,False
John,Ross,226.0656937,True
Michael,Austin,67.81751254,False
Troy,Warren,111.3394845,True
Alicia,Ruiz,164.6026773,True
Dana,Santos,295.9934887,True
Christian,Porter,145.4184193,True
Emily,Ramos,63.74626361,False
Lisa,Marquez,227.0754835,True
Sergio,Hughes,240.3088336,True
Angela,Fischer,44.62116994,False
Lance,Weaver,23.27390372,False
Dawn,Ward,201.1261376,True
Norman,Simpson,219.3829512,True
Suzanne,Haas,268.8430172,True
Lisa,Craig,32.20190241,False
Joseph,Summers,234.3983114,True
Carl,Decker,29.47284095,False
Sandra,Pollard,206.4794457,True
Cameron,Nielsen,160.9221115,True
Frank,Jones,95.72477062,False
James,Jordan,298.5896987,True
Destiny,Rojas,89.6838838,False
Lisa,Clark,273.5127708,True
Lori,Valdez,111.5501182,True
Danny,Lewis,224.4037909,True
Jennifer,Martin,87.64623687,False
Richard,Bauer,164.2209518,True
Alicia,Ferrell,169.3028425,True
Grant,Hall,0.558640768,False
Elizabeth,Hill,237.8971597,True
Jacqueline,Brown,267.5073581,True
Tiffany,Barron,185.2634793,True
Arthur,Chandler,226.5972173,True
Mark,Bowman,180.1064676,True
